word,category,polarity,score,,,,,,,,,,,,,,
졸라,소민,소민,1.6,,,,,,,,,,,,,,
졸업,소민,소민,0,,,,,,,,,,,,,,
좀더,소민,소민,0,,,,,,,,,,,,,,
종대,소민,소민,0,,,,,,,,,,,,,,
종도,소민,소민,0,,,,,,,,,,,,,,
종로,소민,소민,0,,,,,,,,,,,,,,
종료,소민,소민,0,,,,,,,,,,,,,,
종류,소민,소민,0,,,,,,,,,,,,,,
종셋트,소민,소민,0,,,,,,,,,,,,,,
종업원,소민,소민,0,,,,,,,,,,,,,,
종이,소민,소민,0,,,,,,,,,,,,,,
종일,소민,소민,0,,,,,,,,,,,,,,
종종,소민,소민,0,,,,,,,,,,,,,,
종채,소민,소민,0,,,,,,,,,,,,,,
좋댜,소민,소민,2,,,,,,,,,,,,,,
좋아욤,소민,소민,2,,,,,,,,,,,,,,
좋앗숩니,소민,소민,2,,,,,,,,,,,,,,
좋앙,소민,소민,2,,,,,,,,,,,,,,
좌르르,소민,소민,0,,,,,,,,,,,,,,
좌석,소민,소민,0,,,,,,,,,,,,,,
좌회전,소민,소민,0,,,,,,,,,,,,,,
좐맛임,소민,소민,2,,,,,,,,,,,,,,
좔좔,소민,소민,0,,,,,,,,,,,,,,
죤맛,소민,소민,2,,,,,,,,,,,,,,
죤맛탱,소민,소민,2,,,,,,,,,,,,,,
주가,소민,소민,0,,,,,,,,,,,,,,
주관,소민,소민,0,,,,,,,,,,,,,,
주구,소민,소민,0,,,,,,,,,,,,,,
주기,소민,소민,0,,,,,,,,,,,,,,
주기도,소민,소민,0,,,,,,,,,,,,,,
주네,소민,소민,0,,,,,,,,,,,,,,
주년,소민,소민,0,,,,,,,,,,,,,,
주니,소민,소민,0,,,,,,,,,,,,,,
주도,소민,소민,0,,,,,,,,,,,,,,
주력,소민,소민,0,,,,,,,,,,,,,,
주로,소민,소민,0,,,,,,,,,,,,,,
주류,소민,소민,0,,,,,,,,,,,,,,
주르륵,소민,소민,0,,,,,,,,,,,,,,
주마,소민,소민,0,,,,,,,,,,,,,,
주막,소민,소민,0,,,,,,,,,,,,,,
주말,소민,소민,0,,,,,,,,,,,,,,
주먹,소민,소민,0,,,,,,,,,,,,,,
주먹밥,소민,소민,0,,,,,,,,,,,,,,
주문,소민,소민,0,,,,,,,,,,,,,,
주물,소민,소민,0,,,,,,,,,,,,,,
주물럭,소민,소민,0,,,,,,,,,,,,,,
주민,소민,소민,0,,,,,,,,,,,,,,
주방,소민,소민,0,,,,,,,,,,,,,,
주변,소민,소민,0,,,,,,,,,,,,,,
주보,소민,소민,0,,,,,,,,,,,,,,
주사위,소민,소민,0,,,,,,,,,,,,,,
주선,소민,소민,0,,,,,,,,,,,,,,
주소,소민,소민,0,,,,,,,,,,,,,,
주시,소민,소민,0,,,,,,,,,,,,,,
주신,소민,소민,0,,,,,,,,,,,,,,
주심,소민,소민,0,,,,,,,,,,,,,,
주얼,소민,소민,0,,,,,,,,,,,,,,
주올,소민,소민,0,,,,,,,,,,,,,,
주요한,소민,소민,0,,,,,,,,,,,,,,
주위,소민,소민,0,,,,,,,,,,,,,,
주의,소민,소민,0,,,,,,,,,,,,,,
주의보,소민,소민,0,,,,,,,,,,,,,,
주인,소민,소민,0,,,,,,,,,,,,,,
주자,소민,소민,0,,,,,,,,,,,,,,
주작,소민,소민,0,,,,,,,,,,,,,,
주장,소민,소민,0,,,,,,,,,,,,,,
주전자,소민,소민,0,,,,,,,,,,,,,,
주점,소민,소민,0,,,,,,,,,,,,,,
주제,소민,소민,0,,,,,,,,,,,,,,
주중,소민,소민,0,,,,,,,,,,,,,,
주지,소민,소민,0,,,,,,,,,,,,,,
주차,소민,소민,0,,,,,,,,,,,,,,
주차공간,소민,소민,0,,,,,,,,,,,,,,
주차장,소민,소민,0,,,,,,,,,,,,,,
주택,소민,소민,0,,,,,,,,,,,,,,
주택가,소민,소민,0,,,,,,,,,,,,,,
준비,소민,소민,0,,,,,,,,,,,,,,
준수,소민,소민,0,,,,,,,,,,,,,,
줄기,소민,소민,0,,,,,,,,,,,,,,
줄때,소민,소민,0,,,,,,,,,,,,,,
줄선,소민,소민,0,,,,,,,,,,,,,,
줄설,소민,소민,0,,,,,,,,,,,,,,
줄설때,소민,소민,0,,,,,,,,,,,,,,
줄알,소민,소민,0,,,,,,,,,,,,,,
줄어듬,소민,소민,0,,,,,,,,,,,,,,
줄줄,소민,소민,0,,,,,,,,,,,,,,
줄평,소민,소민,0,,,,,,,,,,,,,,
중간,소민,소민,0,,,,,,,,,,,,,,
중국,소민,소민,0,,,,,,,,,,,,,,
중국산,소민,소민,0,,,,,,,,,,,,,,
중국어,소민,소민,0,,,,,,,,,,,,,,
중국인,소민,소민,0,,,,,,,,,,,,,,
중년,소민,소민,0,,,,,,,,,,,,,,
중대,소민,소민,0,,,,,,,,,,,,,,
중독,소민,소민,0,,,,,,,,,,,,,,
중반,소민,소민,0,,,,,,,,,,,,,,
중벌,소민,소민,0,,,,,,,,,,,,,,
중복,소민,소민,0,,,,,,,,,,,,,,
중불,소민,소민,0,,,,,,,,,,,,,,
중생,소민,소민,0,,,,,,,,,,,,,,
중식,소민,소민,0,,,,,,,,,,,,,,
중심,소민,소민,0,,,,,,,,,,,,,,
중심부,소민,소민,0,,,,,,,,,,,,,,
중앙,소민,소민,0,,,,,,,,,,,,,,
중위,소민,소민,0,,,,,,,,,,,,,,
중이,소민,소민,0,,,,,,,,,,,,,,
중인,소민,소민,0,,,,,,,,,,,,,,
중장,소민,소민,0,,,,,,,,,,,,,,
중준현,소민,소민,0,,,,,,,,,,,,,,
중학교,소민,소민,0,,,,,,,,,,,,,,
중화,소민,소민,0,,,,,,,,,,,,,,
중화가,소민,소민,0,,,,,,,,,,,,,,
중후,소민,소민,0,,,,,,,,,,,,,,
쥐눈,소민,소민,0,,,,,,,,,,,,,,
쥑임,소민,소민,2,,,,,,,,,,,,,,
쥬금,소민,소민,0,,,,,,,,,,,,,,
쥬스,소민,소민,0,,,,,,,,,,,,,,
쥴슐랭,소민,소민,0,,,,,,,,,,,,,,
즇네,소민,소민,2,,,,,,,,,,,,,,
즇아,소민,소민,2,,,,,,,,,,,,,,
즇았어,소민,소민,2,,,,,,,,,,,,,,
즈음,소민,소민,0,,,,,,,,,,,,,,
즉석,소민,소민,0,,,,,,,,,,,,,,
즉시,소민,소민,0,,,,,,,,,,,,,,
즉흥,소민,소민,0,,,,,,,,,,,,,,
즐겨찾기,소민,소민,0,,,,,,,,,,,,,,
증거,소민,소민,0,,,,,,,,,,,,,,
증거물,소민,소민,0,,,,,,,,,,,,,,
증말,소민,소민,1.6,,,,,,,,,,,,,,
증말루,소민,소민,1.6,,,,,,,,,,,,,,
증정,소민,소민,0,,,,,,,,,,,,,,
지갑,소민,소민,0,,,,,,,,,,,,,,
지게,소민,소민,0,,,,,,,,,,,,,,
지경,소민,소민,0,,,,,,,,,,,,,,
지고,소민,소민,0,,,,,,,,,,,,,,
지근,소민,소민,0,,,,,,,,,,,,,,
지금,소민,소민,0,,,,,,,,,,,,,,
지금껏,소민,소민,0,,,,,,,,,,,,,,
지기,소민,소민,0,,,,,,,,,,,,,,
지나,소민,소민,0,,,,,,,,,,,,,,
지난,소민,소민,0,,,,,,,,,,,,,,
지난번,소민,소민,0,,,,,,,,,,,,,,
지난주,소민,소민,0,,,,,,,,,,,,,,
지난해,소민,소민,0,,,,,,,,,,,,,,
지네,소민,소민,0,,,,,,,,,,,,,,
지대,소민,소민,0,,,,,,,,,,,,,,
지도,소민,소민,2,,,,,,,,,,,,,,
지라,소민,소민,0,,,,,,,,,,,,,,
지로,소민,소민,0,,,,,,,,,,,,,,
지론,소민,소민,0,,,,,,,,,,,,,,
지름,소민,소민,0,,,,,,,,,,,,,,
지리,소민,소민,0,,,,,,,,,,,,,,
지리산,소민,소민,0,,,,,,,,,,,,,,
지방,소민,소민,0,,,,,,,,,,,,,,
지불,소민,소민,0,,,,,,,,,,,,,,
지엔,소민,소민,0,,,,,,,,,,,,,,
지역,소민,소민,0,,,,,,,,,,,,,,
지옥,소민,소민,0,,,,,,,,,,,,,,
지원,소민,소민,0,,,,,,,,,,,,,,
지은,소민,소민,0,,,,,,,,,,,,,,
지인,소민,소민,0,,,,,,,,,,,,,,
지적,소민,소민,0,,,,,,,,,,,,,,
지점,소민,소민,0,,,,,,,,,,,,,,
지정,소민,소민,0,,,,,,,,,,,,,,
지존,소민,소민,0,,,,,,,,,,,,,,
지주,소민,소민,0,,,,,,,,,,,,,,
지지도,소민,소민,0,,,,,,,,,,,,,,
지쨔,소민,소민,0,,,,,,,,,,,,,,
지출,소민,소민,0,,,,,,,,,,,,,,
지침,소민,소민,0,,,,,,,,,,,,,,
지하,소민,소민,0,,,,,,,,,,,,,,
지하가,소민,소민,0,,,,,,,,,,,,,,
지하실,소민,소민,0,,,,,,,,,,,,,,
지하철,소민,소민,0,,,,,,,,,,,,,,
지하철역,소민,소민,0,,,,,,,,,,,,,,
지해,소민,소민,0,,,,,,,,,,,,,,
지향,소민,소민,0,,,,,,,,,,,,,,
지휘,소민,소민,0,,,,,,,,,,,,,,
직관,소민,소민,0,,,,,,,,,,,,,,
직권,소민,소민,0,,,,,,,,,,,,,,
직원,소민,소민,0,,,,,,,,,,,,,,
직웡,소민,소민,0,,,,,,,,,,,,,,
직장,소민,소민,0,,,,,,,,,,,,,,
직장인,소민,소민,0,,,,,,,,,,,,,,
직전,소민,소민,0,,,,,,,,,,,,,,
직접,소민,소민,0,,,,,,,,,,,,,,
직진,소민,소민,0,,,,,,,,,,,,,,
직화,소민,소민,0,,,,,,,,,,,,,,
직후,소민,소민,0,,,,,,,,,,,,,,
진가,소민,소민,0,,,,,,,,,,,,,,
진국,소민,소민,0,,,,,,,,,,,,,,
진눈깨비,소민,소민,0,,,,,,,,,,,,,,
진도,소민,소민,0,,,,,,,,,,,,,,
진동,소민,소민,0,,,,,,,,,,,,,,
진두,소민,소민,0,,,,,,,,,,,,,,
진득,소민,소민,0,,,,,,,,,,,,,,
진로,소민,소민,0,,,,,,,,,,,,,,
진리,소민,소민,0,,,,,,,,,,,,,,
진미,소민,소민,0,,,,,,,,,,,,,,
진사,소민,소민,0,,,,,,,,,,,,,,
진수,소민,소민,0,,,,,,,,,,,,,,
진심,소민,소민,0,,,,,,,,,,,,,,
진입,소민,소민,0,,,,,,,,,,,,,,
진자,소민,소민,0,,,,,,,,,,,,,,
진작,소민,소민,0,,,,,,,,,,,,,,
진정,소민,소민,0,,,,,,,,,,,,,,
진짜,소민,소민,1.6,,,,,,,,,,,,,,
진짜루,소민,소민,1.6,,,,,,,,,,,,,,
진짜진짜,소민,소민,1.6,,,,,,,,,,,,,,
진짝,소민,소민,1.6,,,,,,,,,,,,,,
진쨔,소민,소민,1.6,,,,,,,,,,,,,,
진챠,소민,소민,1.6,,,,,,,,,,,,,,
진출,소민,소민,0,,,,,,,,,,,,,,
진해,소민,소민,0,,,,,,,,,,,,,,
진행,소민,소민,0,,,,,,,,,,,,,,
질감,소민,소민,0,,,,,,,,,,,,,,
질겅질겅,소민,소민,0,,,,,,,,,,,,,,
질겨,소민,소민,-1,,,,,,,,,,,,,,
질겻어,소민,소민,-1,,,,,,,,,,,,,,
질기,소민,소민,0,,,,,,,,,,,,,,
질김,소민,소민,0,,,,,,,,,,,,,,
질도,소민,소민,0,,,,,,,,,,,,,,
질리,소민,소민,0,,,,,,,,,,,,,,
질문,소민,소민,0,,,,,,,,,,,,,,
질책,소민,소민,0,,,,,,,,,,,,,,
짐작,소민,소민,0,,,,,,,,,,,,,,
짐함,소민,소민,0,,,,,,,,,,,,,,
짐해,소민,소민,0,,,,,,,,,,,,,,
집게,소민,소민,0,,,,,,,,,,,,,,
집기,소민,소민,0,,,,,,,,,,,,,,
집도,소민,소민,0,,,,,,,,,,,,,,
집들이,소민,소민,0,,,,,,,,,,,,,,
집밥,소민,소민,0,,,,,,,,,,,,,,
집사람,소민,소민,0,,,,,,,,,,,,,,
집앞,소민,소민,0,,,,,,,,,,,,,,
집의,소민,소민,0,,,,,,,,,,,,,,
집임,소민,소민,0,,,,,,,,,,,,,,
집중,소민,소민,0,,,,,,,,,,,,,,
집중호우,소민,소민,0,,,,,,,,,,,,,,
집행,소민,소민,0,,,,,,,,,,,,,,
집힌,소민,소민,0,,,,,,,,,,,,,,
짘짜,소민,소민,0,,,,,,,,,,,,,,
짜미,소민,소민,0,,,,,,,,,,,,,,
짜져,소민,소민,0,,,,,,,,,,,,,,
짜증,소민,소민,-1,,,,,,,,,,,,,,
짝궁,소민,소민,0,,,,,,,,,,,,,,
짝꿍,소민,소민,0,,,,,,,,,,,,,,
짝퉁,소민,소민,0,,,,,,,,,,,,,,
짠맛,소민,소민,0,,,,,,,,,,,,,,
짠지,소민,소민,0,,,,,,,,,,,,,,
짬뽕,소민,소민,0,,,,,,,,,,,,,,
짭짜름,소민,소민,0,,,,,,,,,,,,,,
짭쪼롬,소민,소민,0,,,,,,,,,,,,,,
짭쪼롬하,소민,소민,0,,,,,,,,,,,,,,
짭쪼름,소민,소민,0,,,,,,,,,,,,,,
짭쪼름한데,소민,소민,0,,,,,,,,,,,,,,
짭쪼름해,소민,소민,0,,,,,,,,,,,,,,
짱아찌,소민,소민,0,,,,,,,,,,,,,,
짱짱,소민,소민,0,,,,,,,,,,,,,,
쨍한맛,소민,소민,0,,,,,,,,,,,,,,
쨔끔,소민,소민,0,,,,,,,,,,,,,,
쩌구,소민,소민,0,,,,,,,,,,,,,,
쩐내,소민,소민,0,,,,,,,,,,,,,,
쩔어요,소민,소민,2,,,,,,,,,,,,,,
쪼금,소민,소민,0,,,,,,,,,,,,,,
쪼꾸맣,소민,소민,0,,,,,,,,,,,,,,
쪼끔주길레,소민,소민,0,,,,,,,,,,,,,,
쪼름,소민,소민,0,,,,,,,,,,,,,,
쪼매,소민,소민,0,,,,,,,,,,,,,,
쪼아,소민,소민,0,,,,,,,,,,,,,,
쪼큼,소민,소민,0,,,,,,,,,,,,,,
쪽득,소민,소민,0,,,,,,,,,,,,,,
쪽를,소민,소민,0,,,,,,,,,,,,,,
쪽파,소민,소민,0,,,,,,,,,,,,,,
쫀득,소민,소민,1,,,,,,,,,,,,,,
쫀득쫀득,소민,소민,1,,,,,,,,,,,,,,
쫀득쫀득하,소민,소민,1,,,,,,,,,,,,,,
쫀득하,소민,소민,1,,,,,,,,,,,,,,
쫀득한데,소민,소민,1,,,,,,,,,,,,,,
쫀득함,소민,소민,1,,,,,,,,,,,,,,
쫀득해,소민,소민,1,,,,,,,,,,,,,,
쫀든쫀든한,소민,소민,1,,,,,,,,,,,,,,
쫀맛,소민,소민,2,,,,,,,,,,,,,,
쫀쫀,소민,소민,1,,,,,,,,,,,,,,
쫄깃쫄깃,소민,소민,1,,,,,,,,,,,,,,
쫄깃쫄깃하,소민,소민,1,,,,,,,,,,,,,,
쫄깃쫄깃함,소민,소민,1,,,,,,,,,,,,,,
쫄깃쫄깃해,소민,소민,1,,,,,,,,,,,,,,
쫄깃하,소민,소민,1,,,,,,,,,,,,,,
쫄깃한것,소민,소민,1,,,,,,,,,,,,,,
쫄깃한데,소민,소민,1,,,,,,,,,,,,,,
쫄깃함,소민,소민,1,,,,,,,,,,,,,,
쫄깃합니,소민,소민,1,,,,,,,,,,,,,,
쫄깃해,소민,소민,1,,,,,,,,,,,,,,
쫄낏하,소민,소민,1,,,,,,,,,,,,,,
쫄면,소민,소민,1,,,,,,,,,,,,,,
쫄아,소민,소민,0,,,,,,,,,,,,,,
쫄아들,소민,소민,0,,,,,,,,,,,,,,
쫘악,소민,소민,0,,,,,,,,,,,,,,
쫙쫙,소민,소민,0,,,,,,,,,,,,,,
쫜득쫜득,소민,소민,1,,,,,,,,,,,,,,
쭈왑쭈왑,소민,소민,1,,,,,,,,,,,,,,
쭉쭉,소민,소민,0,,,,,,,,,,,,,,
쭌곱창,소민,소민,0,,,,,,,,,,,,,,
쮝여줌,소민,소민,2,,,,,,,,,,,,,,
쯔양,소민,소민,0,,,,,,,,,,,,,,
찌개,소민,소민,0,,,,,,,,,,,,,,
찌게,소민,소민,0,,,,,,,,,,,,,,
찌꺼기,소민,소민,0,,,,,,,,,,,,,,
찌린,소민,소민,0,,,,,,,,,,,,,,
찌릿함,소민,소민,0,,,,,,,,,,,,,,
찍기,소민,소민,0,,,,,,,,,,,,,,
찍꿍,소민,소민,0,,,,,,,,,,,,,,
찐덕쫀득,소민,소민,0,,,,,,,,,,,,,,
찜닭,소민,소민,0,,,,,,,,,,,,,,
찜덝,소민,소민,0,,,,,,,,,,,,,,
찡긋,소민,소민,0,,,,,,,,,,,,,,
차감,소민,소민,0,,,,,,,,,,,,,,
차고,소민,소민,0,,,,,,,,,,,,,,
차기,소민,소민,0,,,,,,,,,,,,,,
차도,소민,소민,0,,,,,,,,,,,,,,
차돌,소민,소민,0,,,,,,,,,,,,,,
차돌박이,소민,소민,0,,,,,,,,,,,,,,
차라리,소민,소민,0,,,,,,,,,,,,,,
차량,소민,소민,0,,,,,,,,,,,,,,
차려,소민,소민,0,,,,,,,,,,,,,,
차례,소민,소민,0,,,,,,,,,,,,,,
차례대로,소민,소민,0,,,,,,,,,,,,,,
차로,소민,소민,0,,,,,,,,,,,,,,
차림,소민,소민,0,,,,,,,,,,,,,,
차마,소민,소민,0,,,,,,,,,,,,,,
차배,소민,소민,0,,,,,,,,,,,,,,
차별,소민,소민,0,,,,,,,,,,,,,,
차비,소민,소민,0,,,,,,,,,,,,,,
차서,소민,소민,0,,,,,,,,,,,,,,
차슈,소민,소민,0,,,,,,,,,,,,,,
차요,소민,소민,0,,,,,,,,,,,,,,
차원,소민,소민,0,,,,,,,,,,,,,,
차이,소민,소민,0,,,,,,,,,,,,,,
차임,소민,소민,0,,,,,,,,,,,,,,
착각,소민,소민,0,,,,,,,,,,,,,,
착석,소민,소민,0,,,,,,,,,,,,,,
착착,소민,소민,0,,,,,,,,,,,,,,
찬물,소민,소민,0,,,,,,,,,,,,,,
찬양,소민,소민,0,,,,,,,,,,,,,,
찰기,소민,소민,0,,,,,,,,,,,,,,
찰떡,소민,소민,1,,,,,,,,,,,,,,
참가,소민,소민,0,,,,,,,,,,,,,,
참고,소민,소민,0,,,,,,,,,,,,,,
참기름,소민,소민,0,,,,,,,,,,,,,,
참나물,소민,소민,0,,,,,,,,,,,,,,
참석,소민,소민,0,,,,,,,,,,,,,,
참숯,소민,소민,0,,,,,,,,,,,,,,
참여,소민,소민,0,,,,,,,,,,,,,,
참으로,소민,소민,0,,,,,,,,,,,,,,
참치,소민,소민,0,,,,,,,,,,,,,,
창가,소민,소민,0,,,,,,,,,,,,,,
창강,소민,소민,0,,,,,,,,,,,,,,
창돌솥,소민,소민,0,,,,,,,,,,,,,,
창렬,소민,소민,0,,,,,,,,,,,,,,
창밖,소민,소민,0,,,,,,,,,,,,,,
창살,소민,소민,0,,,,,,,,,,,,,,
창업,소민,소민,0,,,,,,,,,,,,,,
찾기,소민,소민,0,,,,,,,,,,,,,,
찿아,소민,소민,0,,,,,,,,,,,,,,
채널,소민,소민,0,,,,,,,,,,,,,,
채도,소민,소민,0,,,,,,,,,,,,,,
채보,소민,소민,0,,,,,,,,,,,,,,
채소,소민,소민,0,,,,,,,,,,,,,,
채수,소민,소민,0,,,,,,,,,,,,,,
채식주의자,소민,소민,0,,,,,,,,,,,,,,
책상,소민,소민,0,,,,,,,,,,,,,,
책정,소민,소민,0,,,,,,,,,,,,,,
챱챱,소민,소민,0,,,,,,,,,,,,,,
챵돌솥,소민,소민,0,,,,,,,,,,,,,,
처가,소민,소민,0,,,,,,,,,,,,,,
처넌,소민,소민,0,,,,,,,,,,,,,,
처럼,소민,소민,0,,,,,,,,,,,,,,
처리,소민,소민,0,,,,,,,,,,,,,,
처음,소민,소민,0,,,,,,,,,,,,,,
척도,소민,소민,0,,,,,,,,,,,,,,
천국,소민,소민,0,,,,,,,,,,,,,,
천막,소민,소민,0,,,,,,,,,,,,,,
천문학,소민,소민,0,,,,,,,,,,,,,,
천연기념물,소민,소민,0,,,,,,,,,,,,,,
천왕,소민,소민,0,,,,,,,,,,,,,,
천원,소민,소민,0,,,,,,,,,,,,,,
천장,소민,소민,0,,,,,,,,,,,,,,
천지,소민,소민,0,,,,,,,,,,,,,,
철수,소민,소민,0,,,,,,,,,,,,,,
철인,소민,소민,0,,,,,,,,,,,,,,
철철,소민,소민,0,,,,,,,,,,,,,,
철판,소민,소민,0,,,,,,,,,,,,,,
철학,소민,소민,0,,,,,,,,,,,,,,
첨가,소민,소민,0,,,,,,,,,,,,,,
첨봣아,소민,소민,0,,,,,,,,,,,,,,
첫경험,소민,소민,0,,,,,,,,,,,,,,
첫날,소민,소민,0,,,,,,,,,,,,,,
첫인상,소민,소민,0,,,,,,,,,,,,,,
첬음,소민,소민,0,,,,,,,,,,,,,,
청결,소민,소민,0,,,,,,,,,,,,,,
청국장,소민,소민,0,,,,,,,,,,,,,,
청년,소민,소민,0,,,,,,,,,,,,,,
청량,소민,소민,1,,,,,,,,,,,,,,
청량감,소민,소민,1,,,,,,,,,,,,,,
청모,소민,소민,0,,,,,,,,,,,,,,
청소,소민,소민,1,,,,,,,,,,,,,,
청양,소민,소민,0,,,,,,,,,,,,,,
청양고추,소민,소민,0,,,,,,,,,,,,,,
청주,소민,소민,0,,,,,,,,,,,,,,
청첩장,소민,소민,0,,,,,,,,,,,,,,
청춘,소민,소민,0,,,,,,,,,,,,,,
체감,소민,소민,0,,,,,,,,,,,,,,
체계,소민,소민,0,,,,,,,,,,,,,,
체고,소민,소민,2,,,,,,,,,,,,,,
체력,소민,소민,0,,,,,,,,,,,,,,
체스,소민,소민,0,,,,,,,,,,,,,,
체인,소민,소민,0,,,,,,,,,,,,,,
체인점,소민,소민,0,,,,,,,,,,,,,,
체적,소민,소민,0,,,,,,,,,,,,,,
체제,소민,소민,0,,,,,,,,,,,,,,
체크,소민,소민,0,,,,,,,,,,,,,,
체함,소민,소민,0,,,,,,,,,,,,,,
체험,소민,소민,0,,,,,,,,,,,,,,
초강추,소민,소민,2,,,,,,,,,,,,,,
초고추장,소민,소민,0,,,,,,,,,,,,,,
초기,소민,소민,0,,,,,,,,,,,,,,
초대,소민,소민,0,,,,,,,,,,,,,,
초등,소민,소민,0,,,,,,,,,,,,,,
초등생,소민,소민,0,,,,,,,,,,,,,,
초딩,소민,소민,0,,,,,,,,,,,,,,
초박,소민,소민,0,,,,,,,,,,,,,,
초반,소민,소민,0,,,,,,,,,,,,,,
초벌,소민,소민,0,,,,,,,,,,,,,,
초보,소민,소민,0,,,,,,,,,,,,,,
초보자,소민,소민,0,,,,,,,,,,,,,,
초복,소민,소민,0,,,,,,,,,,,,,,
초심,소민,소민,0,,,,,,,,,,,,,,
초심자,소민,소민,0,,,,,,,,,,,,,,
초이스,소민,소민,0,,,,,,,,,,,,,,
초저녁,소민,소민,0,,,,,,,,,,,,,,
초창,소민,소민,0,,,,,,,,,,,,,,
촉촉,소민,소민,1,,,,,,,,,,,,,,
촉촉촉,소민,소민,1,,,,,,,,,,,,,,
촌점,소민,소민,0,,,,,,,,,,,,,,
촘촘하,소민,소민,1,,,,,,,,,,,,,,
촘촘해,소민,소민,1,,,,,,,,,,,,,,
총각,소민,소민,0,,,,,,,,,,,,,,
총각김치,소민,소민,0,,,,,,,,,,,,,,
총총,소민,소민,0,,,,,,,,,,,,,,
촣았어,소민,소민,2,,,,,,,,,,,,,,
촬영,소민,소민,0,,,,,,,,,,,,,,
최강,소민,소민,2,,,,,,,,,,,,,,
최고,소민,소민,2,,,,,,,,,,,,,,
최고다,소민,소민,2,,,,,,,,,,,,,,
최고점,소민,소민,0,,,,,,,,,,,,,,
최고촤,소민,소민,0,,,,,,,,,,,,,,
최구,소민,소민,0,,,,,,,,,,,,,,
최근,소민,소민,0,,,,,,,,,,,,,,
최대,소민,소민,0,,,,,,,,,,,,,,
최대한,소민,소민,0,,,,,,,,,,,,,,
최면,소민,소민,0,,,,,,,,,,,,,,
최상,소민,소민,0,,,,,,,,,,,,,,
최상급,소민,소민,0,,,,,,,,,,,,,,
최선,소민,소민,0,,,,,,,,,,,,,,
최소,소민,소민,0,,,,,,,,,,,,,,
최소한,소민,소민,0,,,,,,,,,,,,,,
최신,소민,소민,0,,,,,,,,,,,,,,
최악,소민,소민,-2,,,,,,,,,,,,,,
최애,소민,소민,0,,,,,,,,,,,,,,
최애라,소민,소민,0,,,,,,,,,,,,,,
최저,소민,소민,0,,,,,,,,,,,,,,
최적,소민,소민,0,,,,,,,,,,,,,,
최적화,소민,소민,0,,,,,,,,,,,,,,
최종,소민,소민,0,,,,,,,,,,,,,,
최하,소민,소민,0,,,,,,,,,,,,,,
쵝오,소민,소민,2,,,,,,,,,,,,,,
쵹쵹,소민,소민,1,,,,,,,,,,,,,,
쵼맛탱,소민,소민,2,,,,,,,,,,,,,,
추가,소민,소민,0,,,,,,,,,,,,,,
추강,소민,소민,0,,,,,,,,,,,,,,
추구,소민,소민,0,,,,,,,,,,,,,,
추석,소민,소민,0,,,,,,,,,,,,,,
추세,소민,소민,0,,,,,,,,,,,,,,
추억,소민,소민,0,,,,,,,,,,,,,,
추위,소민,소민,0,,,,,,,,,,,,,,
추천,소민,소민,0,,,,,,,,,,,,,,
추측,소민,소민,0,,,,,,,,,,,,,,
축구,소민,소민,0,,,,,,,,,,,,,,
축제,소민,소민,0,,,,,,,,,,,,,,
축하,소민,소민,0,,,,,,,,,,,,,,
출구,소민,소민,0,,,,,,,,,,,,,,
출근,소민,소민,0,,,,,,,,,,,,,,
출동,소민,소민,0,,,,,,,,,,,,,,
출발,소민,소민,0,,,,,,,,,,,,,,
출신,소민,소민,0,,,,,,,,,,,,,,
출연,소민,소민,0,,,,,,,,,,,,,,
출전,소민,소민,0,,,,,,,,,,,,,,
출판사,소민,소민,0,,,,,,,,,,,,,,
출현,소민,소민,0,,,,,,,,,,,,,,
충격,소민,소민,0,,,,,,,,,,,,,,
충고,소민,소민,0,,,,,,,,,,,,,,
충만,소민,소민,2,,,,,,,,,,,,,,
충전,소민,소민,0,,,,,,,,,,,,,,
취객,소민,소민,0,,,,,,,,,,,,,,
취급,소민,소민,0,,,,,,,,,,,,,,
취사,소민,소민,0,,,,,,,,,,,,,,
취소,소민,소민,0,,,,,,,,,,,,,,
취저,소민,소민,0,,,,,,,,,,,,,,
취지,소민,소민,0,,,,,,,,,,,,,,
취하,소민,소민,0,,,,,,,,,,,,,,
취함,소민,소민,0,,,,,,,,,,,,,,
취향,소민,소민,0,,,,,,,,,,,,,,
츄룹,소민,소민,1,,,,,,,,,,,,,,
측면,소민,소민,0,,,,,,,,,,,,,,
층고,소민,소민,0,,,,,,,,,,,,,,
층쪽,소민,소민,0,,,,,,,,,,,,,,
치기,소민,소민,0,,,,,,,,,,,,,,
치도,소민,소민,0,,,,,,,,,,,,,,
치료,소민,소민,0,,,,,,,,,,,,,,
치마,소민,소민,0,,,,,,,,,,,,,,
치면,소민,소민,0,,,,,,,,,,,,,,
치미추리,소민,소민,0,,,,,,,,,,,,,,
치부,소민,소민,0,,,,,,,,,,,,,,
치아,소민,소민,0,,,,,,,,,,,,,,
치즈,소민,소민,0,,,,,,,,,,,,,,
치질,소민,소민,0,,,,,,,,,,,,,,
치킨,소민,소민,0,,,,,,,,,,,,,,
치팅,소민,소민,0,,,,,,,,,,,,,,
치팅데이,소민,소민,0,,,,,,,,,,,,,,
친구,소민,소민,0,,,,,,,,,,,,,,
친규,소민,소민,0,,,,,,,,,,,,,,
친맛,소민,소민,0,,,,,,,,,,,,,,
친목,소민,소민,0,,,,,,,,,,,,,,
친전,소민,소민,0,,,,,,,,,,,,,,
친절,소민,소민,2,,,,,,,,,,,,,,
